id,source_dataset,categoria,subcategoria,nombre,descripcion,municipio,territorio,lat,lon,web,ficha_turismo,google_place_id,google_rating,google_num_reviews,local_ratio_confidence,signal_category,signal_hidden,signal_language_norm,signal_municipality,mappable,has_google_data,excluir_modelo,rec_txoko_social,rec_mendi_familia,rec_kultura,local_ratio,google_match_conf
txk_00049,albergues,Alojamiento,Albergues,HOSTEL GATZAGAK ETXEA,"Alojamiento ubicado junto a las Salinas de Añana, declaradas cómo Monumento Naciona...",Añana,ARABA,42.8020591839829,-2.98657059756361,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000212935_a1_rec_turismo/es_212935/212935-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000212935_a1_rec_turismo/es_212935/212935-ficha2.html,ChIJH1BcdfOYTw0RwfTDC5XOTeU,4.7,20.0,high,0.75,0.4595,0.3684,0.0,1,1,False,0,1,0,0.6206,high
txk_00050,albergues,Alojamiento,Albergues,KORTA ATERPETXEA,"Situado en el municipio de Asparrena, repleto de tesoros naturales como el nacedero del rí...",Asparrena,ARABA,42.8895594832495,-2.32073707462965,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000213476_a1_rec_turismo/es_213476/213476-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000213476_a1_rec_turismo/es_213476/213476-ficha2.html,ChIJ09MNGikjUA0R0A6cYJ5_3hg,4.9,17.0,high,0.75,0.4816,0.3684,0.0,1,1,False,0,1,0,0.6318,high
txk_00051,albergues,Alojamiento,Albergues,HOSTEL A UN PASO,"Este albergue se encuentra en Portugalete, exactamente junto a nuestra joya arquitectónica...",Portugalete,BIZKAIA,43.3230313666644,-3.01934904006412,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000215534_a1_rec_turismo/es_215534/215534-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000215534_a1_rec_turismo/es_215534/215534-ficha2.html,ChIJISt4bvlZTg0RnyIHl2I82Ec,4.1,63.0,high,0.75,0.345,0.3684,0.0,1,1,False,0,1,0,0.5736,high
txk_00052,albergues,Alojamiento,Albergues,POSHTEL BILBAO,"En Poshtel Bilbao, ubicado a pocos paso del Museo Guggenheim Bilbao, tendrás la opci&...",Bilbao,BIZKAIA,43.2669819716912,-2.93160845257476,www.poshtelbilbao.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000216855_a1_rec_turismo/es_216855/216855-ficha2.html,ChIJl-YG7NtPTg0RWfaGvFhpuUg,3.9,906.0,high,0.75,0.1824,0.3684,0.0,1,1,False,0,1,0,0.523,high
txk_00053,albergues,Alojamiento,Albergues,UBILLA ATERPETXEA,"En el idílico municipio vizcaíno de Aulesti, a menos de 20 minutos en coche de Leke...",Aulesti,BIZKAIA,43.2983152080274,-2.5614376930622,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217094_a1_rec_turismo/es_217094/217094-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217094_a1_rec_turismo/es_217094/217094-ficha2.html,ChIJAw5oPUEvTg0RhhrSfW4bBiA,4.5,30.0,high,0.75,0.454,0.3684,0.0,1,1,False,0,1,0,0.6141,high
txk_00054,albergues,Alojamiento,Albergues,ABARAXKA AZKOITIA HOSTEL,"Rodeado de naturaleza y paisajes verdes, Abaraxka Hostel se sitúa en Azkoitia a 70 kil&oac...",Azkoitia,GIPUZKOA,43.1722984055784,-2.30853882553479,abaraxka.eus,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217133_a1_rec_turismo/es_217133/217133-ficha2.html,ChIJxRg-oJnSUQ0RWkOEWHk35yE,4.4,258.0,high,0.75,0.3603,0.3684,0.0,1,1,False,0,1,0,0.5854,high
txk_00055,albergues,Alojamiento,Albergues,LOGUNE ROOMS,"Logune Rooms está ubicado cerca de la almendra medieval de la capital de Euskadi, la ubica...",Vitoria-Gasteiz,ARABA,42.8487309977915,-2.66950763818381,https://etxeckin.com/es/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217279_a1_rec_turismo/es_217279/217279-ficha2.html,ChIJtYqE5UrDTw0RDTCLppCwucU,4.0,41.0,high,0.75,0.3149,0.3684,0.0,1,1,False,0,1,0,0.5626,high
txk_00056,albergues,Alojamiento,Albergues,ALBERGUE RURAL DE MANZANOS,"Ubicado en el Casco Histórico de Manzanos, en la Ribera Baja, este albergue perteneciente ...",Ribera Baja/Erriberabeitia,ARABA,42.741674659954,-2.87635421811706,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217284_a1_rec_turismo/es_217284/217284-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217284_a1_rec_turismo/es_217284/217284-ficha2.html,,4.4,0.0,high,0.75,1.0,0.3684,0.0,1,0,False,0,1,0,0.7724,
txk_00057,albergues,Alojamiento,Albergues,COLO COLO,"En pleno centro de San Sebastián se encuentra Colo Colo, un albergue con un nuevo concepto...",Donostia / San Sebastián,GIPUZKOA,43.318926658364,-1.97964857710778,https://colocolo.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217303_a1_rec_turismo/es_217303/217303-ficha2.html,ChIJyXS_iYSlUQ0RkZlCn8On8fU,4.6,152.0,medium,0.75,0.4486,0.3684,0.0,1,1,False,0,1,0,0.6151,high
txk_00058,albergues,Alojamiento,Albergues,ZARAUTZ_SURFHOUSE,"En Zarautz Surf House podrás sumergirte en una experiencia inolvidable, un lugar donde el ...",Zarautz,GIPUZKOA,43.2865448649755,-2.17455692133311,https://zarautzsurfhouse.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217321_a1_rec_turismo/es_217321/217321-ficha2.html,ChIJv6KVi7vJUQ0Rbkkck_829OE,4.7,188.0,high,0.75,0.4609,0.3684,-0.1,1,1,False,0,1,0,0.607,high
txk_00059,albergues,Alojamiento,Albergues,PAORRA BASERRIA,"Este caserío del siglo XVIII, cuidadosamente restaurado para preservar su encanto tradicio...",Aia,GIPUZKOA,43.2632230625154,-2.10823742746477,https://paorra.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217329_a1_rec_turismo/es_217329/217329-ficha2.html,ChIJo1aCoSi3UQ0RoXAi6NUxwHo,4.7,63.0,high,0.75,0.5332,0.3684,0.0,1,1,False,0,1,0,0.6413,high
txk_00060,albergues,Alojamiento,Albergues,URBIZIXA,"Urbizixa es un alojamiento que ofrece hospedarse en una casa rural, en habitaciones o pensi&oacut...",Elgoibar,GIPUZKOA,43.1917031134717,-2.38432144929863,https://urbizixa.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217336_a1_rec_turismo/es_217336/217336-ficha2.html,ChIJHdS6urDVUQ0ROoQqDUyQydU,5.0,22.0,high,0.75,0.5587,0.3684,0.0,1,1,False,0,1,0,0.6559,high
txk_00061,albergues,Alojamiento,Albergues,UNEONAK,El Albergue UneOnak te ofrece una propuesta única de desconexión cerca del centro d...,Donostia / San Sebastián,GIPUZKOA,43.2955657200326,-1.99228515327876,https://www.uneonak.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217341_a1_rec_turismo/es_217341/217341-ficha2.html,ChIJW4phMyuxUQ0RZbdtXwlc5DU,5.0,17.0,high,0.75,0.5069,0.3684,0.0,1,1,False,0,1,0,0.6414,high
txk_00062,albergues,Alojamiento,Albergues,KEIN HOSTEL,"Ubicado en el malecón de Zarautz, a un suspiro de la playa, este albergue es perfecto para...",Zarautz,GIPUZKOA,43.2866915511059,-2.17251789267125,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217344_a1_rec_turismo/es_217344/217344-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217344_a1_rec_turismo/es_217344/217344-ficha2.html,ChIJoQkf3HjJUQ0RBAu0h7A_Tvc,4.5,70.0,high,0.75,0.4664,0.3684,-0.1,1,1,False,0,1,0,0.6036,high
txk_00063,albergues,Alojamiento,Albergues,URI,"URI Hostel, se encuentra en el vibrante barrio de Uribarri en Bilbao. El hostel está a sol...",Bilbao,BIZKAIA,43.2679160587399,-2.9210508213643,https://urihostelbilbao.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217359_a1_rec_turismo/es_217359/217359-ficha2.html,ChIJa5OoeKhPTg0RYMvdt7t5hNI,3.9,108.0,high,0.75,0.2654,0.3684,0.0,1,1,False,0,1,0,0.5463,high
txk_00064,albergues,Alojamiento,Albergues,POZUETA,"Descubre el encanto rústico y la tranquilidad de Pozueta, un albergue ubicado en un caser&...",Muxika,BIZKAIA,43.3029356827165,-2.72570887113744,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217374_a1_rec_turismo/es_217374/217374-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217374_a1_rec_turismo/es_217374/217374-ficha2.html,ChIJV2SOutA5Tg0RAHj6xdPFYaU,4.4,0.0,high,0.75,0.0,0.3684,0.0,1,1,False,0,1,0,0.4845,high
txk_00065,albergues,Alojamiento,Albergues,ERROTA ATERPETXEA,El albergue Errota en Durango ofrece una estancia cómoda y entretenida a solo 10 minutos d...,Durango,BIZKAIA,43.1611423082763,-2.63058747776359,https://www.ostatua.ibaizabalikastola.eus,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217375_a1_rec_turismo/es_217375/217375-ficha2.html,ChIJ6bGvrDAzTg0RVlHCQCjgjBU,4.4,50.0,medium,0.75,0.4433,0.3684,0.0,1,1,False,0,1,0,0.6086,high
txk_00066,albergues,Alojamiento,Albergues,OPTIMI ROOMS,"Optimi Rooms te trae una propuesta de alojamiento muy especial, dormitorios en forma de cá...",Bilbao,BIZKAIA,43.2582127034517,-2.94393021212731,https://www.optimirooms.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217376_a1_rec_turismo/es_217376/217376-ficha2.html,ChIJTWn4bbRRTg0RriUuELvCHm8,3.8,936.0,high,0.75,0.161,0.3684,0.0,1,1,False,0,1,0,0.5146,high
txk_00067,albergues,Alojamiento,Albergues,BCOOL GUITAR,Bilbao es una ciudad que ofrece una experiencia única para aquellos que la visitan. Desde ...,Bilbao,BIZKAIA,43.2584770329824,-2.93321134923983,https://bcoolhostels.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217377_a1_rec_turismo/es_217377/217377-ficha2.html,ChIJPR8R0LRPTg0RGvwR2-yKiTg,3.8,51.0,high,0.75,0.2532,0.3684,0.0,1,1,False,0,1,0,0.5404,high
txk_00068,albergues,Alojamiento,Albergues,URDAIBAI BIRD CENTER,"La Biosfera de Urdaibai es el lugar perfecto para la gente que ama la observación de aves,...",Gautegiz Arteaga,BIZKAIA,43.3469270500343,-2.6570851449223,https://www.birdcenter.org/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217378_a1_rec_turismo/es_217378/217378-ficha2.html,ChIJRxlU3wc7Tg0Ru9uiA66UvuI,4.7,490.0,high,0.75,0.3901,0.3684,0.0,1,1,False,0,1,0,0.6012,high
txk_00069,albergues,Alojamiento,Albergues,ALBERGUE AMALURRA,El Albergue Amalurra es un pequeño oasis enclavado en un entorno natural privilegiado...,Artzentales,BIZKAIA,43.2355496406319,-3.21946274034203,https://amalurra.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000217379_a1_rec_turismo/es_217379/217379-ficha2.html,ChIJARh4Cgj7Tg0REK7Fw-oS2pc,4.7,494.0,high,0.75,0.3895,0.3684,0.0,1,1,False,0,1,0,0.601,high
txk_00070,albergues,Alojamiento,Albergues,ALBERGUE AKARREGI,El albergue permanecerá abierto del 17 de marzo al 19 de octubreUbicado en la pintore...,Getaria,GIPUZKOA,43.30295196,-2.21000639,https://www.akarregi-kanpaia.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000218141_a1_rec_turismo/es_218141/218141-ficha2.html,ChIJy82gZnbJUQ0RRkykQedZCYs,4.2,57.0,high,0.75,0.3786,0.3684,-0.15,1,1,False,0,1,0,0.5645,high
txk_00071,albergues,Alojamiento,Albergues,LARRAITZ,"Descubre Larraitz Aterpetxea, un acogedor albergue situado en el encantador pueblo de Aizarnazaba...",Aizarnazabal,GIPUZKOA,43.27165191,-2.23830295,www.kostacamp.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000218236_a1_rec_turismo/es_218236/218236-ficha2.html,ChIJ4dOXNjrPUQ0R9mkztb2OC6I,4.3,12.0,high,0.75,0.2778,0.3684,0.0,1,1,False,0,1,0,0.5598,high
txk_00072,albergues,Alojamiento,Albergues,OLABE,"Olabe se encuentra en Ea, un pueblo costero cerca de uno de los mayores espacios naturales de Eus...",Ea,BIZKAIA,43.3767817,-2.57754686,https://www.olabe.eu/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000218835_a1_rec_turismo/es_218835/218835-ficha2.html,ChIJi16xln8kTg0RUvEUurW4gAs,4.9,32.0,high,0.75,0.5818,0.3684,0.0,1,1,False,0,1,0,0.6599,high
txk_00073,albergues,Alojamiento,Albergues,URBAN GARDEN BILBAO,Urban Garden Bilbao es el alojamiento perfecto para descubrir todos los rincones de Bilbao. A poc...,Bilbao,BIZKAIA,43.25502478,-2.92957059,https://urbangardenbilbao.com,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000219019_a1_rec_turismo/es_219019/219019-ficha2.html,ChIJYzA-9dVPTg0RdmNC6qF7syk,2.7,15.0,high,0.75,0.0,0.3684,0.0,1,1,False,0,1,0,0.442,high
txk_00074,albergues,Alojamiento,Albergues,LAMIA BBK WOMEN HOSTEL,"Lamia BBK Women Hostel es mucho más que un alojamiento, es un espacio pensado especialment...",Bilbao,BIZKAIA,43.2517763360229,-2.94665727897357,https://lamiabbkhostel.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000219484_a1_rec_turismo/es_219484/219484-ficha2.html,ChIJa7tTXgBRTg0Rgaletdj1UVE,4.4,35.0,high,0.75,0.4343,0.3684,0.0,1,1,False,0,1,0,0.6061,high
txk_00075,albergues,Alojamiento,Albergues,APTC ETXEA,"Ubicado en el corazón de Vitoria-Gasteiz, APTC Etxea es un albergue acogedor y funcional, ...",Vitoria-Gasteiz,ARABA,42.850405,-2.67364515,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000219534_a1_rec_turismo/es_219534/219534-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000219534_a1_rec_turismo/es_219534/219534-ficha2.html,ChIJry7aUTPDTw0R58BXitr18gc,4.6,137.0,high,0.75,0.4557,0.3684,0.0,1,1,False,0,1,0,0.6171,high
txk_00076,albergues,Alojamiento,Albergues,MONTE BASERRIA,"Ubicado en Ziortza-Bolibar, muy cerca de la Colegiata de Zenarruza y del Museo de Simón Bo...",Ziortza-Bolibar,BIZKAIA,43.2434904326046,-2.53831100180574,https://www.montebaserria.com/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000220063_a1_rec_turismo/es_220063/220063-ficha2.html,ChIJnVNzN1QoTg0RCp_0y-Vvi3o,4.5,250.0,high,0.75,0.3881,0.3684,0.0,1,1,False,0,1,0,0.5956,high
txk_00077,albergues,Alojamiento,Albergues,MUNITIBARREKO ALBERGEA,"En el encantador pueblo de Munitibar, este albergue ofrece una estancia cómoda y acogedora...",Munitibar-Arbatzegi Gerrikaitz,BIZKAIA,43.26550666,-2.59295169,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000220263_a1_rec_turismo/es_220263/220263-ficha2.html,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000220263_a1_rec_turismo/es_220263/220263-ficha2.html,ChIJp1m7wbMvTg0RSldTXNvPB8c,4.5,31.0,high,0.75,0.4568,0.3684,0.0,1,1,False,0,1,0,0.6149,high
txk_00078,albergues,Alojamiento,Albergues,SALLOBANTE ATERPETXEA,La casa Sallobante Aterpetxea ubicada en Errigoiti es el alojamiento ideal para grupos. Dispone d...,Errigoiti,BIZKAIA,43.32992818,-2.71954618,https://sallobante.eus/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000220602_a1_rec_turismo/es_220602/220602-ficha2.html,ChIJF1pAyHA5Tg0R_7PJ4rBz8mY,5.0,9.0,high,0.75,0.3605,0.3684,0.0,1,1,False,0,1,0,0.6004,high
txk_00079,albergues,Alojamiento,Albergues,AREITZ SOROA ATERPE,"Albergue Areitz Soroa Aterpe está ubicado en Galdames, es un enclave rural úni...",Galdames,BIZKAIA,43.25897674,-3.13668013,https://albergueareitzsoroa.es/,https://turismoa.euskadi.eus/webtur00-content/es/contenidos/a_alojamiento/0000221180_a1_rec_turismo/es_221180/221180-ficha2.html,ChIJH2Qn92X5Tg0RdMwz80_bnwg,4.9,132.0,high,0.75,0.5442,0.3684,0.0,1,1,False,0,1,0,0.6493,high
txk_00080,alojamientos_rurales,Alojamiento,Alojamientos rurales,ABAIENEA,Abaienea pone a tu disposición una casa de agroturismo y dos apartamentos rurales en Ari&n...,Vitoria-Gasteiz,ARABA,42.82767890685004,-2.7537125500000457,http://www.abaienea.es,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000000511_a1_rec_turismo/es_511/511-ficha2.html,ChIJbSC9kJ7qTw0RXhl0EMKPWFc,4.3,132.0,high,0.82,0.3724,0.3684,0.0,1,1,False,0,1,0,0.6142,high
txk_00081,alojamientos_rurales,Alojamiento,Alojamientos rurales,ABETA BERRI,"Caserío rehabilitado ubicado en el barrio de Meagas, a 3 kilómetros de Getaria y de la playa, en ...",Getaria,GIPUZKOA,43.28732946,-2.21225186,http://www.aberricasarural.com,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000014542_a1_rec_turismo/es_14542/14542-ficha2.html,ChIJsb7Hu8fIUQ0RJUX5kCAxYUs,5.0,99.0,medium,0.82,0.597,0.3684,-0.15,1,1,False,0,1,0,0.6736,high
txk_00082,alojamientos_rurales,Alojamiento,Alojamientos rurales,ABETA-ZAHARRA,"Caserío fundado hace más de 400 años y renovado completamente en 2007, con m...",Getaria,GIPUZKOA,43.287136471783306,-2.211844242625034,http://www.abetazaharra.eu,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000017401_a1_rec_turismo/es_17401/17401-ficha2.html,ChIJ5YcUkcTIUQ0R2HNbtW67K6U,4.8,94.0,high,0.82,0.5411,0.3684,-0.15,1,1,False,0,1,0,0.653,high
txk_00083,alojamientos_rurales,Alojamiento,Alojamientos rurales,ADELA ETXEA,"Casa de arquitectura típica situada muy cerca del pantano de Ullibarri y del Parque de Garaio, un...",Barrundia,ARABA,42.91683001,-2.49361328,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000000453_a1_rec_turismo/es_453/453-ficha2.html,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000000453_a1_rec_turismo/es_453/453-ficha2.html,ChIJFdtZ45zeTw0R8uFM6gheM20,4.8,78.0,high,0.82,0.5535,0.3684,0.0,1,1,False,0,1,0,0.6775,high
txk_00084,alojamientos_rurales,Alojamiento,Alojamientos rurales,AGERRE,"Caserío rehabilitado, ubicado en una zona rural, rodeado de prados, montes de bosques, hue...",Gamiz-Fika,BIZKAIA,43.304629,-2.800274,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000028041_a1_rec_turismo/es_28041/28041-ficha2.html,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000028041_a1_rec_turismo/es_28041/28041-ficha2.html,ChIJG0tSEtBHTg0RPkHivoDzkfA,4.6,147.0,high,0.82,0.4509,0.3684,0.0,1,1,False,0,1,0,0.6437,medium
txk_00085,alojamientos_rurales,Alojamiento,Alojamientos rurales,AGERRE BERRI,"La Casa Rural Agerre Berri se encuentra en Larraul, un municipio de Tolosaldea rodeado de un inte...",Larraul,GIPUZKOA,43.1878438,-2.1023818,https://www.agerreberri.com/,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000215513_a1_rec_turismo/es_215513/215513-ficha2.html,ChIJdf3wAcu1UQ0RV9dOdvwR42s,5.0,43.0,high,0.82,0.6315,0.3684,0.0,1,1,False,0,1,0,0.7043,high
txk_00086,alojamientos_rurales,Alojamiento,Alojamientos rurales,AGERRE GOIKOA,"Caserío rehabilitado ubicado en Zarautz, a 400 metros de la playa. Dispone de seis habitaciones d...",Zarautz,GIPUZKOA,43.28462191,-2.15470786,http://www.nekatur.net/agerregoikoa,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000000328_a1_rec_turismo/es_328/328-ficha2.html,ChIJ3UPRrSTIUQ0RixJciN5H3cA,4.3,85.0,high,0.82,0.3958,0.3684,-0.1,1,1,False,0,1,0,0.6068,high
txk_00087,alojamientos_rurales,Alojamiento,Alojamientos rurales,AGERRE-SORO HAUNDI,Caserío de nueva construcción ubicado en plena naturaleza con vistas al mar. Cuenta...,Aia,GIPUZKOA,43.24609335,-2.11138195,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000000602_a1_rec_turismo/es_602/602-ficha2.html,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000000602_a1_rec_turismo/es_602/602-ficha2.html,ChIJofgqt2a2UQ0RC1naG9F1CgI,4.7,20.0,medium,0.82,0.4595,0.3684,0.0,1,1,False,0,1,0,0.6486,high
txk_00088,alojamientos_rurales,Alojamiento,Alojamientos rurales,AGIÑA,"Caserío ubicado en plena montaña, en un entorno muy tranquilo, el valle de Aizarna ...",Zestoa,GIPUZKOA,43.2311505,-2.23243791,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000000331_a1_rec_turismo/es_331/331-ficha2.html,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000000331_a1_rec_turismo/es_331/331-ficha2.html,,4.7,0.0,high,0.82,1.0,0.3684,0.0,1,0,False,0,1,0,0.7838,
txk_00089,alojamientos_rurales,Alojamiento,Alojamientos rurales,AGOTE AUNDI,"Agroturismo situado a 3 kilómetros de la localidad de Getaria, en el barrio Askizu, rodeado de ca...",Getaria,GIPUZKOA,43.30278713,-2.23079708,http://www.nekatur.net/agoteaundi,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000000623_a1_rec_turismo/es_623/623-ficha2.html,ChIJ71iAv1bPUQ0RfsC_q1atyr8,4.6,174.0,high,0.82,0.4392,0.3684,-0.15,1,1,False,0,1,0,0.6194,high
txk_00090,alojamientos_rurales,Alojamiento,Alojamientos rurales,AGOTE TXIKI,Caserío del siglo XVI totalmente rehabilitado en el año 1998. Tiene 250 m² y s...,Aia,GIPUZKOA,43.265758,-2.201662,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000025921_a1_rec_turismo/es_25921/25921-ficha2.html,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000025921_a1_rec_turismo/es_25921/25921-ficha2.html,ChIJRzv1tF3IUQ0RjueIZsXaHnc,4.5,4.0,high,0.82,0.1509,0.3684,0.0,1,1,False,0,1,0,0.5572,high
txk_00091,alojamientos_rurales,Alojamiento,Alojamientos rurales,AINGERU,"El agroturismo Aingeru está situado en el Valle de Carranza, en un hermoso entorno natural...",Karrantza Harana/Valle de Carranza,BIZKAIA,43.2103447,-3.3792356,http://www.casaruralaingeru.com,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000039941_a1_rec_turismo/es_39941/39941-ficha2.html,ChIJv5hri1bnTg0RXixygCL65dE,4.2,35.0,high,0.82,0.3723,0.3684,0.0,1,1,False,0,1,0,0.6117,high
txk_00092,alojamientos_rurales,Alojamiento,Alojamientos rurales,AITETXE,Esta antigua casona de construcción tradicional está emplazada en pleno casco urban...,Laguardia,ARABA,42.5524555,-2.5846157,www.aitetxe.com,https://turismoa.euskadi.eus/aa30-12375/es/contenidos/a_alojamiento/0000035041_a1_rec_turismo/es_35041/35041-ficha2.html,ChIJb79PtlD4Tw0Rtkbj6Mg7n4k,4.7,89.0,high,0.82,0.5146,0.3684,0.0,1,1,False,0,1,0,0.6641,high
